Tempo,DimInput,posCercata
108100.0,1377,460
107150.5,1377,347
112400.5,1377,144
107450.5,1377,403
111250.0,1377,158
123749.5,1536,47
126900.5,1536,180
128950.0,1536,226
115800.5,1536,668
110699.5,1536,1082
113250.5,1536,1019
103499.5,1536,1408
115250.5,1536,970
120900.0,1536,553
110649.5,1536,1253
111750.0,1536,1057
120950.5,1536,395
105850.0,1536,1032
117049.5,1536,604
129850.0,1536,212
107200.0,1536,705
101750.5,1536,1427
109550.0,1536,978
119600.0,1536,753
127200.0,1536,248
122450.0,1536,401
111650.0,1536,1167
124549.5,1536,772
126350.5,1536,780
117900.0,1536,714
120749.5,1536,554
82400.33333333333,1536,850
72700.0,1536,487
68499.66666666667,1536,678
76366.66666666667,1536,1043
81600.33333333333,1536,777
69300.0,1536,1384
71500.33333333333,1536,1379
80600.33333333333,1536,76
72933.33333333333,1536,1031
67766.66666666667,1536,1376
67433.0,1536,1522
77066.66666666667,1536,824
108100.5,1536,839
73900.0,1536,1206
80833.33333333333,1714,1495
81433.66666666667,1714,515
208900.0,1714,107
84900.0,1714,388
134800.0,1714,214
76066.66666666667,1714,1540
83500.33333333333,1714,238
87000.33333333333,1714,649
101199.5,1714,40
77299.66666666667,1714,1628
79166.66666666667,1714,1697
78166.33333333333,1714,442
82033.33333333333,1714,233
77233.66666666667,1714,1608
84666.66666666667,1714,1148
82900.0,1714,438
76299.66666666667,1714,1241
84100.0,1714,850
85233.0,1714,1040
88466.66666666667,1714,93
88600.33333333333,1714,312
88400.0,1714,983
86700.0,1714,828
85567.0,1714,49
77066.66666666667,1714,1590
78900.0,1714,1377
78400.0,1714,1106
84400.0,1714,483
84400.33333333333,1714,380
83400.0,1714,913
89733.33333333333,1714,880
82433.66666666667,1714,338
75766.66666666667,1714,1181
105033.33333333333,1714,1710
88000.33333333333,1714,199
76300.33333333333,1714,1046
80566.66666666667,1714,736
84133.33333333333,1714,1220
73967.0,1714,1504
84633.33333333333,1714,881
85966.66666666667,1912,1211
101600.0,1912,415
94800.0,1912,1091
83933.66666666667,1912,1856
93166.66666666667,1912,1074
