Tempo,DimInput,posCercata
53983.333333333336,267,35
61039.8,267,50
9584.34375,267,251
60142.71428571428,267,95
33777.77777777778,267,238
6038.0,267,263
20739.933333333334,267,256
60340.0,267,170
54557.142857142855,267,136
53085.857142857145,267,192
65166.666666666664,267,93
61550.166666666664,267,174
70583.33333333333,267,31
45228.57142857143,267,205
27908.333333333332,267,244
58171.42857142857,267,57
24800.076923076922,267,238
48300.0,267,200
26658.333333333332,267,244
59200.0,267,208
18576.470588235294,267,255
42612.625,267,200
120550.0,298,83
89920.0,298,208
86425.25,298,61
88225.0,298,138
96300.0,298,57
83950.0,298,1
97800.0,298,54
91320.0,298,27
80325.0,298,108
92675.0,298,36
82849.75,298,5
81450.0,298,86
72460.0,298,197
86900.0,298,75
85020.0,298,230
78200.25,298,184
25123.076923076922,298,290
85560.0,298,3
54766.666666666664,298,201
90440.0,298,247
128550.0,298,184
54833.333333333336,298,240
80019.8,298,186
82700.0,298,193
77340.0,298,116
44371.57142857143,298,121
68340.0,298,71
73083.33333333333,298,80
67516.66666666667,298,152
68500.0,298,71
38549.875,298,228
2241.791044776119,298,298
64533.333333333336,298,97
51228.57142857143,298,232
54483.333333333336,298,5
44071.28571428572,298,263
75580.0,298,20
56000.0,298,274
82349.75,298,137
99600.0,298,146
86020.0,332,212
78375.0,332,43
100800.0,332,25
112325.0,332,26
33800.0,332,325
105366.66666666667,332,170
76750.25,332,256
88825.0,332,236
114060.0,332,130
77940.0,332,11
82650.0,332,47
84900.0,332,134
77200.0,332,272
119149.75,332,216
133275.0,332,216
111275.0,332,231
90200.16666666667,332,49
88124.75,332,264
37600.0,332,320
66640.0,332,301
42400.125,332,310
102424.75,332,126
38266.666666666664,332,320
89020.0,332,288
92650.0,332,188
76825.0,332,93
99425.0,332,214
70840.0,332,297
73920.0,332,143
84975.0,332,6
83375.0,332,295
95324.75,332,123
115667.0,332,181
85260.0,332,254
65200.2,332,213
24584.53846153846,332,319
68133.33333333333,332,101
54057.142857142855,332,283
69459.8,332,206
38466.666666666664,332,306
70760.0,371,160
43085.57142857143,371,323
96600.0,371,110
81080.0,371,223
79416.5,371,22
67840.2,371,169
71760.2,371,266
66566.66666666667,371,304
60119.8,371,307
75066.66666666667,371,262
94460.0,371,74
58266.5,371,316
52633.333333333336,371,121
69250.16666666667,371,213
79650.25,371,64
112700.0,371,127
70533.16666666667,371,61
72083.33333333333,371,4
77039.8,371,270
90740.0,371,226
75900.2,371,82
51328.57142857143,371,330
80000.0,371,170
12645.833333333334,371,360
63460.0,371,269
77120.0,371,120
82860.0,371,195
62680.0,371,276
65860.2,371,295
20140.0,371,360
77440.0,371,147
94880.0,371,182
85760.0,371,119
83020.0,371,238
78000.0,371,217
38712.5,371,352
37600.0,371,333
85260.0,371,178
63383.333333333336,371,297
61300.0,371,318
93160.0,414,18
61940.0,414,312
86774.75,414,15
86420.0,414,270
81460.0,414,230
79680.0,414,272
69580.0,414,104
77919.8,414,305
90400.0,414,112
100550.25,414,20
116375.25,414,162
89600.2,414,289
70683.5,414,7
74300.0,414,332
72666.66666666667,414,31
84324.75,414,142
44328.57142857143,414,143
84000.0,414,305
85425.0,414,261
82280.2,414,68
87174.75,414,179
73080.0,414,8
105800.0,414,50
37624.875,414,389
95660.0,414,196
84075.0,414,188
16531.57894736842,414,407
72833.16666666667,414,321
88899.8,414,21
80850.0,414,155
79420.0,414,322
67360.2,414,30
78974.75,414,236
68119.8,414,339
17770.58823529412,414,408
82083.33333333333,414,139
92179.8,414,195
82974.75,414,51
78425.0,414,133
95440.0,414,276
98850.0,461,236
96260.0,461,47
102680.0,461,309
62083.333333333336,461,392
88360.0,461,9
65659.8,461,2
31020.0,461,442
66450.16666666667,461,408
114800.25,461,235
76740.0,461,131
104974.75,461,63
105325.0,461,104
76200.25,461,279
65360.0,461,389
87700.0,461,231
53583.166666666664,461,430
46312.375,461,10
84025.25,461,91
103800.0,461,141
99399.8,461,298
99160.0,461,246
61400.166666666664,461,419
50843.0,461,434
105700.0,461,80
76640.2,461,397
66340.0,461,279
89200.0,461,260
105899.66666666667,461,261
103950.0,461,230
91674.75,461,254
76625.25,461,16
74160.0,461,86
87125.0,461,107
83839.8,461,16
23684.615384615383,461,439
100500.0,461,311
58100.166666666664,461,51
91680.0,461,219
123200.0,461,249
9951.645161290322,461,454
94250.25,515,88
97850.0,515,424
113800.0,515,101
81074.75,515,99
88750.0,515,305
84700.0,515,48
67850.0,515,453
99049.75,515,121
98350.0,515,372
87500.0,515,333
111420.2,515,308
88450.0,515,103
100279.8,515,392
73159.8,515,457
87875.0,515,187
109050.0,515,271
88200.0,515,197
67140.2,515,438
83450.0,515,381
80175.0,515,361
94325.0,515,354
78725.25,515,237
78880.2,515,138
78575.25,515,282
62200.0,515,460
167325.25,515,141
95525.0,515,358
81750.0,515,264
55828.42857142857,515,480
60320.0,515,437
111339.8,515,180
117849.75,515,422
94959.8,515,192
106775.0,515,199
17782.352941176472,515,510
109000.0,515,30
90660.0,515,416
107775.0,515,117
134475.0,515,305
119325.0,515,125
122775.0,574,3
116200.25,574,230
110450.0,574,442
119075.25,574,224
105974.75,574,239
97000.0,574,195
91300.0,574,431
87660.0,574,512
135000.25,574,195
60800.0,574,55
124300.0,574,285
81050.25,574,470
78225.0,574,16
126650.0,574,39
101567.0,574,154
109425.0,574,220
87549.75,574,416
128475.0,574,396
78775.0,574,29
140680.0,574,5
99760.0,574,483
148874.75,574,317
137250.0,574,425
130725.0,574,175
128867.0,574,75
82325.0,574,98
50357.142857142855,574,551
106800.0,574,305
128200.0,574,306
9139.363636363636,574,573
113520.0,574,101
78525.0,574,184
115075.0,574,71
82960.0,574,509
77075.0,574,509
121200.25,574,502
92825.0,574,412
125025.0,574,83
101275.0,574,443
111049.75,574,301
119233.33333333333,641,425
107133.66666666667,641,22
103200.0,641,328
149050.0,641,442
106000.0,641,88
192533.33333333334,641,284
110474.75,641,419
113333.33333333333,641,94
103400.0,641,270
152150.0,641,127
130725.0,641,204
91199.75,641,71
105850.0,641,64
108833.33333333333,641,21
99975.25,641,361
80975.0,641,261
100633.33333333333,641,561
105066.66666666667,641,312
120967.0,641,543
114666.66666666667,641,94
142000.0,641,263
93679.8,641,592
153667.0,641,212
147825.0,641,397
93175.0,641,155
121979.8,641,22
93550.0,641,70
93340.2,641,11
124225.0,641,516
38550.125,641,616
143449.75,641,383
125150.25,641,168
102950.0,641,35
82700.0,641,209
108967.0,641,318
110366.66666666667,641,423
115400.0,641,277
123920.0,641,119
81200.0,641,188
137699.75,641,138
108333.33333333333,715,584
104766.66666666667,715,633
124050.0,715,196
82600.0,715,683
114600.0,715,40
135950.0,715,168
156499.75,715,95
194233.33333333334,715,362
120466.66666666667,715,586
143767.0,715,331
131200.0,715,224
114550.0,715,587
151233.0,715,407
99375.0,715,659
78325.0,715,414
129000.0,715,469
153333.0,715,481
128500.0,715,323
177225.0,715,54
110640.2,715,93
115200.33333333333,715,307
135700.0,715,194
102666.66666666667,715,338
116866.66666666667,715,417
108266.66666666667,715,457
146250.25,715,551
82875.0,715,410
114700.0,715,404
95874.75,715,18
172450.0,715,82
115467.0,715,345
147700.0,715,203
160300.0,715,243
121249.75,715,451
152675.0,715,148
156925.0,715,145
103033.66666666667,715,282
134650.25,715,182
105325.25,715,598
100433.0,715,556
150100.0,797,584
187633.0,797,202
132833.33333333334,797,197
134025.0,797,28
110066.33333333333,797,155
108819.8,797,278
108700.0,797,515
57133.333333333336,797,780
114299.66666666667,797,710
165150.0,797,169
158666.66666666666,797,302
93900.0,797,661
133674.75,797,609
100374.75,797,701
105167.0,797,377
131933.33333333334,797,421
183433.33333333334,797,522
100600.0,797,654
87650.0,797,730
125325.0,797,103
116899.66666666667,797,478
126533.33333333333,797,496
75600.0,797,771
160200.33333333334,797,449
153250.0,797,19
175766.66666666666,797,500
119900.33333333333,797,93
143499.66666666666,797,596
114150.0,797,25
102725.0,797,768
89300.0,797,293
116499.75,797,686
85475.0,797,692
166800.0,797,99
109433.0,797,362
166766.66666666666,797,394
171249.75,797,40
292933.6666666667,797,367
44885.71428571428,797,794
181767.0,797,625
187099.5,889,138
162950.5,889,470
287933.3333333333,889,392
336799.6666666667,889,448
137025.0,889,698
264567.0,889,814
162299.5,889,200
227966.66666666666,889,412
132199.66666666666,889,818
147224.75,889,834
264800.0,889,561
266400.0,889,186
102266.66666666667,889,23
182267.0,889,201
174500.0,889,718
217900.0,889,584
179500.0,889,571
215499.66666666666,889,616
293533.3333333333,889,198
212450.0,889,416
175850.0,889,462
116367.0,889,37
112675.25,889,870
171299.5,889,810
168450.5,889,343
219950.0,889,526
177000.0,889,650
174950.0,889,256
205233.0,889,132
194549.5,889,287
126533.0,889,191
203733.33333333334,889,754
192233.33333333334,889,238
193350.0,889,196
205366.33333333334,889,200
252200.0,889,761
195500.0,889,442
178566.33333333334,889,518
106733.33333333333,889,151
214466.33333333334,889,779
63260.0,992,975
139425.0,992,9
155233.0,992,916
176200.25,992,470
193166.66666666666,992,677
160600.0,992,412
100733.33333333333,992,688
160400.0,992,704
124700.0,992,581
165833.33333333334,992,383
201366.66666666666,992,339
211233.0,992,735
164200.0,992,220
174024.75,992,255
130300.33333333333,992,802
168466.66666666666,992,179
268833.3333333333,992,245
103300.0,992,933
103667.0,992,210
136000.0,992,263
170833.0,992,223
166766.66666666666,992,245
176500.0,992,501
120899.66666666667,992,499
164633.66666666666,992,397
116866.66666666667,992,416
114433.33333333333,992,845
117233.33333333333,992,267
142966.66666666666,992,920
123300.0,992,935
126166.66666666667,992,515
132874.75,992,585
106533.33333333333,992,832
152666.66666666666,992,271
174550.0,992,818
115933.33333333333,992,596
169700.33333333334,992,466
171200.0,992,604
175999.66666666666,992,828
183733.33333333334,992,236
161433.0,1107,463
157133.66666666666,1107,252
149733.33333333334,1107,941
113400.0,1107,985
110400.0,1107,115
122200.0,1107,80
175299.66666666666,1107,285
140833.33333333334,1107,807
108000.0,1107,115
104399.66666666667,1107,397
133850.0,1107,1040
200633.33333333334,1107,722
277866.6666666667,1107,367
186866.33333333334,1107,306
107299.66666666667,1107,30
164033.33333333334,1107,790
141666.33333333334,1107,240
162900.0,1107,989
139667.0,1107,154
194400.0,1107,520
196366.33333333334,1107,665
116133.66666666667,1107,1024
163133.66666666666,1107,748
136500.0,1107,746
196566.66666666666,1107,56
152866.66666666666,1107,812
106899.66666666667,1107,1076
98879.8,1107,1063
134166.66666666666,1107,108
159600.33333333334,1107,899
119166.66666666667,1107,796
261367.0,1107,593
168500.0,1107,976
103733.33333333333,1107,665
25533.25,1107,1104
94724.75,1107,1064
120350.0,1107,100
90925.0,1107,238
166099.66666666666,1107,91
202966.66666666666,1107,780
129067.0,1235,329
166633.66666666666,1235,1013
103825.0,1235,1163
186033.33333333334,1235,587
156849.5,1235,686
193900.0,1235,340
178600.0,1235,572
158267.0,1235,1161
115400.0,1235,375
206266.66666666666,1235,220
190233.66666666666,1235,1022
135233.0,1235,610
207166.66666666666,1235,702
140867.0,1235,11
107400.0,1235,179
286066.6666666667,1235,636
184267.0,1235,658
213533.66666666666,1235,971
139224.75,1235,1022
204800.0,1235,1050
263866.6666666667,1235,785
126200.0,1235,1061
101466.66666666667,1235,523
130400.0,1235,999
139800.0,1235,1126
224500.0,1235,636
180233.0,1235,1031
257400.0,1235,578
217567.0,1235,984
126650.0,1235,1182
141200.0,1235,549
143833.33333333334,1235,1073
160300.25,1235,1023
139700.0,1235,345
179725.25,1235,541
190200.0,1235,798
207633.33333333334,1235,899
238133.33333333334,1235,777
175900.33333333334,1235,277
154000.33333333334,1235,544
255067.0,1377,610
105749.75,1377,1345
298467.0,1377,622
169299.66666666666,1377,534
201033.66666666666,1377,236
289900.0,1377,672
174450.0,1377,1000
124666.66666666667,1377,1211
248167.0,1377,313
54050.0,1377,1370
259099.66666666666,1377,1000
142066.66666666666,1377,792
155750.0,1377,824
240533.33333333334,1377,583
144033.0,1377,246
231933.0,1377,411
270367.0,1377,7
144233.33333333334,1377,877
308866.6666666667,1377,214
169400.0,1377,1244
115720.2,1377,4
152950.0,1377,891
166800.0,1377,606
157166.33333333334,1377,1291
182050.0,1377,519
151933.33333333334,1377,1040
285300.3333333333,1377,231
128333.66666666667,1377,360
203533.0,1377,669
185575.25,1377,119
164475.0,1377,358
160550.0,1377,715
158500.0,1377,961
234000.33333333334,1377,1191
194433.33333333334,1377,1074
192233.33333333334,1377,1213
165200.5,1377,935
186600.33333333334,1377,471
228933.66666666666,1377,568
144899.66666666666,1377,101
169999.5,1536,1205
134333.33333333334,1536,1288
177166.66666666666,1536,293
268033.3333333333,1536,1129
25425.0,1536,1534
273866.6666666667,1536,722
232033.33333333334,1536,1287
159750.0,1536,1404
311666.6666666667,1536,283
222033.66666666666,1536,364
141800.0,1536,1490
144500.33333333334,1536,512
270166.6666666667,1536,1051
287933.3333333333,1536,1319
213600.0,1536,1237
344800.0,1536,211
212699.5,1536,1178
211800.0,1536,704
155833.0,1536,280
313433.3333333333,1536,612
216333.33333333334,1536,1120
194966.66666666666,1536,598
286333.3333333333,1536,973
111000.33333333333,1536,322
192000.0,1536,1063
215833.33333333334,1536,1030
101225.0,1536,1509
306133.3333333333,1536,319
265567.0,1536,1146
153780.2,1536,37
241767.0,1536,1215
218533.33333333334,1536,1344
201666.33333333334,1536,185
294900.0,1536,793
123400.0,1536,508
175366.66666666666,1536,1445
243433.33333333334,1536,569
195166.33333333334,1536,213
143900.0,1536,110
153199.5,1536,335
300066.6666666667,1714,1111
367133.3333333333,1714,338
330650.0,1714,1093
211999.5,1714,1304
227533.33333333334,1714,1364
189700.5,1714,568
161350.0,1714,1239
207400.0,1714,1331
213400.0,1714,1048
198766.66666666666,1714,638
223500.0,1714,1298
194349.5,1714,372
126366.66666666667,1714,1659
292166.6666666667,1714,690
167050.0,1714,1235
218200.5,1714,778
168300.0,1714,384
128366.66666666667,1714,150
183300.0,1714,1521
315600.0,1714,1117
296566.6666666667,1714,711
329433.6666666667,1714,964
122600.0,1714,597
181300.0,1714,1144
260966.66666666666,1714,488
129799.66666666667,1714,194
160050.0,1714,1331
317966.6666666667,1714,316
422499.6666666667,1714,494
343750.5,1714,936
196599.5,1714,1698
171300.0,1714,286
144433.0,1714,1584
129500.0,1714,170
172600.0,1714,1244
250033.33333333334,1714,959
157050.0,1714,273
205866.66666666666,1714,147
167799.5,1714,520
266600.0,1714,1372
136666.33333333334,1912,66
302300.0,1912,990
118099.66666666667,1912,1830
193000.0,1912,1308
228300.0,1912,1704
230700.0,1912,1204
194900.0,1912,595
154700.0,1912,763
181566.66666666666,1912,90
148600.33333333334,1912,1720
170000.0,1912,1323
221999.66666666666,1912,1568
329266.6666666667,1912,1436
167500.0,1912,948
287099.6666666667,1912,402
159533.0,1912,826
178500.0,1912,578
172000.0,1912,1117
150966.66666666666,1912,1863
208633.0,1912,303
154050.0,1912,1634
214849.5,1912,1573
216500.0,1912,124
207333.0,1912,685
225850.5,1912,597
243650.0,1912,1217
292100.0,1912,809
217833.33333333334,1912,1853
263699.5,1912,653
199067.0,1912,113
265800.0,1912,1305
378400.0,1912,419
276000.0,1912,873
309700.0,1912,114
182950.0,1912,503
297767.0,1912,503
200900.0,1912,1596
236200.5,1912,1522
138866.66666666666,1912,873
290933.0,1912,362
264100.0,2133,696
463050.5,2133,1808
236950.0,2133,594
234950.0,2133,573
456049.5,2133,377
269999.5,2133,1545
236200.0,2133,1528
259700.0,2133,1305
208799.5,2133,1007
152099.5,2133,1415
158300.0,2133,930
251450.0,2133,924
228099.5,2133,1812
218200.0,2133,507
201800.0,2133,1254
179849.5,2133,823
162950.0,2133,1757
269200.3333333333,2133,672
303100.0,2133,697
154700.0,2133,69
123267.0,2133,2097
220250.0,2133,184
238850.0,2133,1219
136300.0,2133,390
167300.0,2133,1844
172350.0,2133,648
304450.5,2133,1886
173800.0,2133,916
229949.5,2133,370
368450.5,2133,1510
203699.5,2133,1580
162450.0,2133,1069
127466.66666666667,2133,2092
217500.0,2133,1121
216833.66666666666,2133,207
235166.66666666666,2133,1126
339600.0,2133,1683
195650.5,2133,527
291200.0,2133,1281
158133.33333333334,2133,532
284700.0,2379,277
348100.0,2379,494
294500.0,2379,1790
219850.5,2379,2247
194750.5,2379,1574
169549.5,2379,1865
222000.0,2379,297
212600.0,2379,2059
198933.0,2379,2256
192549.5,2379,425
195700.33333333334,2379,2286
296550.5,2379,973
271333.3333333333,2379,2225
417199.6666666667,2379,440
381800.5,2379,2075
250750.5,2379,988
310199.5,2379,1625
180533.66666666666,2379,31
290100.0,2379,245
305050.0,2379,1997
176650.0,2379,569
387400.5,2379,979
316950.0,2379,1012
283250.0,2379,1454
206466.66666666666,2379,109
294533.6666666667,2379,247
155049.5,2379,206
249833.66666666666,2379,29
320550.5,2379,1465
359866.6666666667,2379,1554
181100.0,2379,2217
232550.5,2379,1823
195400.0,2379,868
305566.6666666667,2379,1686
210400.0,2379,1707
189900.0,2379,1290
258700.0,2379,842
307100.0,2379,141
182600.0,2379,1794
241266.66666666666,2379,146
211900.0,2654,1452
246000.0,2654,1551
249350.0,2654,1219
283450.5,2654,1192
186400.0,2654,1216
497850.0,2654,1161
306500.0,2654,108
309449.5,2654,2316
176700.0,2654,981
308066.6666666667,2654,58
191300.5,2654,727
292200.0,2654,1136
74600.0,2654,2644
167950.0,2654,587
160550.0,2654,270
244266.66666666666,2654,300
287150.0,2654,2046
191666.66666666666,2654,518
148067.0,2654,49
205999.5,2654,1319
338100.0,2654,1754
248100.0,2654,655
284833.3333333333,2654,133
189400.0,2654,2328
248500.0,2654,1322
236933.0,2654,767
347466.3333333333,2654,947
203949.5,2654,640
243149.5,2654,769
251600.0,2654,67
388933.0,2654,1689
492700.5,2654,1746
274899.5,2654,1410
203800.0,2654,428
286800.0,2654,345
165050.5,2654,330
306150.0,2654,736
209900.0,2654,372
286950.5,2654,1477
208600.0,2654,2057
174900.0,2960,751
279700.0,2960,1375
280400.0,2960,1731
170150.0,2960,2846
323700.5,2960,1555
209400.0,2960,1827
284150.0,2960,2758
381300.0,2960,1574
156850.0,2960,77
316849.5,2960,710
180249.5,2960,2874
272350.0,2960,2473
179950.5,2960,1599
347100.0,2960,2638
162050.0,2960,2894
320050.0,2960,2231
328049.5,2960,1316
281600.5,2960,1888
186249.5,2960,1477
344600.0,2960,253
388000.0,2960,2361
405550.0,2960,1600
325150.0,2960,2034
252050.5,2960,1001
290049.5,2960,1479
187749.5,2960,1126
157600.0,2960,2803
387650.0,2960,1194
349933.0,2960,269
184799.5,2960,1016
379900.0,2960,2179
274700.0,2960,1736
333600.0,2960,2844
262600.5,2960,1016
300450.5,2960,1122
366200.0,2960,2269
157200.5,2960,1628
371150.5,2960,1996
283000.0,2960,849
183000.0,2960,2494
191700.5,3302,3261
383699.5,3302,2759
152700.0,3302,3284
342100.0,3302,1875
259349.5,3302,788
346600.0,3302,1253
386649.5,3302,1363
170250.0,3302,1218
525350.0,3302,2132
271500.0,3302,1914
239850.0,3302,2400
367450.0,3302,724
368500.0,3302,2155
466300.0,3302,2772
386133.3333333333,3302,110
510449.5,3302,2107
298100.0,3302,343
388150.0,3302,1071
471100.0,3302,1589
312000.0,3302,597
209433.33333333334,3302,3265
332350.0,3302,3005
328099.5,3302,2670
414650.0,3302,1456
212399.5,3302,967
195900.0,3302,868
183500.0,3302,954
246800.5,3302,2858
357300.0,3302,1526
248749.5,3302,2845
620850.0,3302,2739
162200.5,3302,99
340150.0,3302,1311
455200.5,3302,2247
388900.0,3302,2738
208966.66666666666,3302,3244
283400.0,3302,705
281100.0,3302,2420
296400.0,3302,537
315550.0,3302,841
190500.0,3684,551
585100.0,3684,2269
486100.0,3684,2345
483500.0,3684,3296
441299.5,3684,3314
392049.5,3684,1721
335100.0,3684,2831
432050.0,3684,3098
472449.5,3684,1556
557800.5,3684,2929
181500.0,3684,3666
