Tempo,DimInput,posCercata
287400.0,715,391
350200.0,715,448
141233.33333333334,715,247
217200.0,715,296
281100.0,715,376
262000.0,715,362
394900.0,715,481
182300.0,715,283
195166.66666666666,715,303
281550.0,715,388
125450.0,715,223
186566.66666666666,715,291
246950.0,715,350
240600.0,715,342
302500.0,715,404
259200.0,715,359
466600.0,715,537
311350.0,715,408
149733.33333333334,715,242
150900.0,715,254
679000.0,715,712
315750.0,715,409
541400.0,715,598
675000.0,715,708
617100.0,715,663
198633.33333333334,715,304
32638.46153846154,715,85
21605.263157894737,715,55
259800.0,715,361
10848.648648648648,715,9
68116.66666666667,715,147
17179.166666666668,797,31
779000.0,797,752
281650.0,797,377
45977.77777777778,797,111
43470.0,797,102
419900.0,797,489
311600.0,797,393
133633.33333333334,797,226
122850.0,797,218
296700.0,797,390
116375.0,797,204
504500.0,797,560
453500.0,797,518
61071.42857142857,797,128
13913.793103448275,797,13
100475.0,797,181
702300.0,797,700
713300.0,797,708
660900.0,797,666
311950.0,797,401
707400.0,797,703
342400.0,797,428
97420.0,797,182
213450.0,797,315
578200.0,797,612
718600.0,797,712
134200.0,797,202
146533.33333333334,797,164
532300.0,797,391
576900.0,797,411
80560.0,797,98
1389500.0,797,749
1041900.0,797,612
36450.0,797,41
460000.0,797,355
43800.0,797,57
1261900.0,797,702
100800.0,797,119
565600.0,797,404
728800.0,797,547
365050.0,889,437
888700.0,889,804
747500.0,889,709
977500.0,889,861
639700.0,889,638
702800.0,889,677
46966.666666666664,889,103
848900.0,889,769
675000.0,889,645
67083.33333333333,889,133
895300.0,889,804
20865.0,889,38
274500.0,889,359
722100.0,889,687
27026.666666666668,889,62
300700.0,889,384
518100.0,889,553
684800.0,889,670
642600.0,889,645
744400.0,889,705
47144.444444444445,889,107
318150.0,889,396
170800.0,889,254
550500.0,889,574
721500.0,889,684
248950.0,889,340
278650.0,889,364
583100.0,889,598
584400.0,889,596
521400.0,889,558
803800.0,889,751
293800.0,889,373
259700.0,889,344
47744.444444444445,889,104
996600.0,889,834
189700.0,889,286
372950.0,889,438
210000.0,889,297
895700.0,889,810
15915.384615384615,889,26
252500.0,992,341
52150.0,992,106
1049600.0,992,873
173133.33333333334,992,261
52312.5,992,104
87200.0,992,164
296000.0,992,375
763400.0,992,701
108575.0,992,194
1191600.0,992,957
403200.0,992,453
934400.0,992,803
726100.0,992,681
303800.0,992,385
62757.142857142855,992,129
401000.0,992,458
840400.0,992,754
190333.33333333334,992,275
1086700.0,992,896
848100.0,992,752
136300.0,992,227
772500.0,992,706
228550.0,992,312
359300.0,992,428
129300.0,992,213
229200.0,992,325
407400.0,992,459
39027.27272727273,992,85
57585.71428571428,992,113
1130000.0,992,917
616000.0,992,607
113150.0,992,203
609100.0,992,604
14367.857142857143,992,6
174033.33333333334,992,266
386650.0,992,452
532600.0,992,557
204200.0,992,289
147300.0,992,235
24682.352941176472,992,53
325750.0,1107,398
233100.0,1107,314
441300.0,1107,486
96540.0,1107,160
1498600.0,1107,1088
